First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Leonora,Nebesny,Leonora Nebesny,Bachelor,64371,291079,-7020393346538705764
Jason,Nord,Jason Nord,High School or Below,29095,291083,-1812141613354188576
Harriet,Pavel,Harriet Pavel,Bachelor,99875,291085,-1158204921843825500
Jaime,Wardlow,Jaime Wardlow,Bachelor,43054,291099,2623528030948630896
Dagmar,Tesreau,Dagmar Tesreau,Bachelor,74770,291101,-797443502077708467
Dagmar,Stamour,Dagmar Stamour,Bachelor,56900,291148,5772826530034297758
Sha,Nemith,Sha Nemith,Doctor,24392,291157,8482884963074216763
Bettyann,Wynn,Bettyann Wynn,High School or Below,22520,291181,294159413561418452
Sina,Cimini,Sina Cimini,Bachelor,65989,291191,-1923004585150926644
Deeanna,Crock,Deeanna Crock,High School or Below,10334,291200,-770898816957383119
Santiago,Gribble,Santiago Gribble,Bachelor,37435,291266,6294389332249272850
Joni,Willrett,Joni Willrett,Bachelor,40658,291270,813158286329036531
Mellie,Viscera,Mellie Viscera,High School or Below,17161,291296,6456466930098895092
Shaquana,Blaser,Shaquana Blaser,Bachelor,72302,291304,158205390105820682
Rosina,Paolini,Rosina Paolini,Bachelor,82477,291321,-1856616066045353140
Rudolph,Merta,Rudolph Merta,Doctor,26057,291331,-1952498561952765945
Etha,Scripps,Etha Scripps,Bachelor,78189,291336,7499382062979544622
Ashlea,Roseboro,Ashlea Roseboro,Bachelor,49447,291346,-8770909921235092111
Meridith,Spielvogel,Meridith Spielvogel,High School or Below,28666,291353,-7875588584011374355
Blake,Bushway,Blake Bushway,Doctor,23506,291373,-1946390092305033024
Gema,Searl,Gema Searl,Bachelor,74948,291392,-5821743395822631955
Margy,Doolen,Margy Doolen,Bachelor,75644,291393,6141145201681293189
Hildegard,Burm,Hildegard Burm,Master,21073,291443,6265287148657912511
Lenore,Connole,Lenore Connole,Bachelor,26554,291472,-1401303461095826622
Eun,Leynes,Eun Leynes,Bachelor,39913,291509,-4938091312091540153
Theresa,Gibbings,Theresa Gibbings,Bachelor,83218,291510,3970227512053291059
Willard,Brokaw,Willard Brokaw,Bachelor,55393,291514,5993783122240269954
Gus,Bolognia,Gus Bolognia,Bachelor,39317,291543,-8096773793490510874
Shela,Degnan,Shela Degnan,Bachelor,56021,291549,-1455042246752174202
Carisa,Laudato,Carisa Laudato,Bachelor,51209,291578,2532088131632030442
Gaynell,Bretto,Gaynell Bretto,Bachelor,85378,291581,579135167790332808
Vivan,Levander,Vivan Levander,Bachelor,50071,291595,-1263862286543156014
Elana,Holmes,Elana Holmes,Bachelor,83208,291644,18042558864238159
Pilar,Schiebel,Pilar Schiebel,Bachelor,26245,291659,6727819422814705867
Violeta,Lambertson,Violeta Lambertson,Bachelor,74640,291675,-4063801729391203289
Samual,Marschke,Samual Marschke,Bachelor,42600,291700,-2865567289895755363
Karleen,Relf,Karleen Relf,Bachelor,74423,291736,-8049375470432116052
Daron,Coates,Daron Coates,Bachelor,84910,291769,-8691642441315536887
Jamika,Mciff,Jamika Mciff,Bachelor,93884,291812,-1953893605489118256
Sixta,Datta,Sixta Datta,Bachelor,26691,291828,438071778689322494
Marni,Prieur,Marni Prieur,Bachelor,20668,291831,-5022042862692515414
Rea,Logosso,Rea Logosso,Bachelor,72450,291836,2810490666500781651
Bobbi,Benedix,Bobbi Benedix,Bachelor,65727,291872,-3844010986595324604
Herlinda,Theodoratos,Herlinda Theodoratos,Master,14290,291878,-7824660026108119506
Jen,Marrujo,Jen Marrujo,Bachelor,52423,291887,363297485948384131
Rosemarie,Bour,Rosemarie Bour,Bachelor,52572,291908,9038990463120197082
Dorla,Trend,Dorla Trend,Bachelor,62455,291994,7513914776652464688
Anastasia,Millam,Anastasia Millam,Bachelor,87957,292020,6483735753253462419
Margarite,Zeidler,Margarite Zeidler,Bachelor,37937,292021,-5002714473024862241
Krystal,Jargas,Krystal Jargas,Bachelor,20676,292035,4912865590219096260
Felix,Jessie,Felix Jessie,Bachelor,74487,292044,-2692647076580748584
Denita,Wildrick,Denita Wildrick,Bachelor,61139,292049,471013930446098847
Blondell,Steine,Blondell Steine,Bachelor,63288,292053,-8542128545405213491
Lincoln,Hiscox,Lincoln Hiscox,Bachelor,35095,292061,6813446310735976371
Soila,Delea,Soila Delea,Bachelor,61469,292084,2191047732893205831
Shu,Goetzke,Shu Goetzke,Bachelor,74608,292096,6982776160477758653
Reid,Abreo,Reid Abreo,High School or Below,10563,292135,2156017960050608183
Lee,Comment,Lee Comment,Bachelor,92850,292163,-4034669163081210769
Lorri,Pariser,Lorri Pariser,Bachelor,30110,292164,-8692599625412231883
Concetta,Goldwire,Concetta Goldwire,Bachelor,53882,292167,-615225996775803573
Lovie,Bukhari,Lovie Bukhari,Bachelor,94303,292197,-4599875902593374473
Enid,Weckenborg,Enid Weckenborg,Bachelor,82534,292270,-5656349976954421957
Iluminada,Ahlbrecht,Iluminada Ahlbrecht,Bachelor,37138,292279,-242519431174691370
Lindsey,Guilbeaux,Lindsey Guilbeaux,Bachelor,43540,292316,5591819183708899958
Temika,Morfin,Temika Morfin,Doctor,23712,292319,9179124796643615560
Daisy,Hulburt,Daisy Hulburt,Bachelor,55419,292356,-4194110449598266926
Janene,Aslanian,Janene Aslanian,High School or Below,12964,292361,5601874070577220675
Adam,Stick,Adam Stick,Bachelor,24550,292364,-829129934482364705
Melody,Rohm,Melody Rohm,High School or Below,12780,292370,-30189564254323245
Joellen,Madan,Joellen Madan,Master,13663,292392,3233642521319921105
Reed,Kuykendall,Reed Kuykendall,Bachelor,26472,292454,-1789075151843535452
Maurice,Burleson,Maurice Burleson,High School or Below,12439,292477,3890404175515588244
Myra,Brossoit,Myra Brossoit,Bachelor,50755,292484,2026345787753035325
Latricia,Stecker,Latricia Stecker,Bachelor,21604,292497,2824258088085977198
Princess,Filler,Princess Filler,Bachelor,28987,292505,-6889053613004146128
Jacquelynn,Landquist,Jacquelynn Landquist,Bachelor,52674,292516,-3158619975064332199
Henrietta,Popa,Henrietta Popa,Bachelor,86933,292546,-4033269464014025402
Dora,Hamid,Dora Hamid,High School or Below,19030,292586,1790804692546143395
Sol,Longhenry,Sol Longhenry,Bachelor,86812,292602,-8142994299548019561
Danita,Pesante,Danita Pesante,Bachelor,25785,292618,-7553697598697895365
Gerri,Buenger,Gerri Buenger,Bachelor,33760,292643,-6169034168354680886
Bette,Charley,Bette Charley,Bachelor,74454,292644,5262509942485667533
Tim,Carosiello,Tim Carosiello,Bachelor,78352,292680,2214012517637253110
Teodoro,Klinko,Teodoro Klinko,Bachelor,45318,292688,3970952170842981973
Sherron,Braband,Sherron Braband,Bachelor,78561,292692,-4455504924016380299
Savanna,Fraine,Savanna Fraine,Bachelor,33485,292719,-88201777438722701
Alta,Baucum,Alta Baucum,Bachelor,22276,292775,3221155650234078777
Lilian,Kayser,Lilian Kayser,Bachelor,37840,292800,8286746651800696288
Rickey,Bachas,Rickey Bachas,Doctor,17774,292844,2531701029707591297
Jeffery,Nairn,Jeffery Nairn,Bachelor,67752,292878,2093969311536918048
Patrice,Barefield,Patrice Barefield,High School or Below,22520,292884,9022567752612327920
Laree,Vathroder,Laree Vathroder,Bachelor,62326,292889,7582350891662279931
Zelma,Hund,Zelma Hund,Bachelor,52405,292901,1894212716522839475
Earleen,Cayson,Earleen Cayson,Bachelor,66900,292943,4003402375801891683
Augusta,Schmeiser,Augusta Schmeiser,Bachelor,24204,292957,4352327310695673196
Alexander,Zaldana,Alexander Zaldana,Bachelor,37843,292984,-5105881228184809879
Margurite,Javier,Margurite Javier,Bachelor,74918,293015,-3837119108477897737
Kimi,Stasinos,Kimi Stasinos,Bachelor,81412,293026,430222431997076845
Zoraida,Mccraig,Zoraida Mccraig,Doctor,28245,293034,1196198807963687640
Elizebeth,Ketcher,Elizebeth Ketcher,Bachelor,66685,293042,6412386897110257448
Donovan,Giorgi,Donovan Giorgi,Bachelor,64125,293055,-3689852606113668649
Anna,Amores,Anna Amores,Bachelor,79090,293058,-682936306696122725
Devon,Simco,Devon Simco,Bachelor,68727,293075,-4432097036628501088
Candi,Amber,Candi Amber,Bachelor,48927,293079,1419669468125581037
Lavonda,Hogarth,Lavonda Hogarth,Bachelor,71943,293085,1269714751207147120
Dina,Virani,Dina Virani,Bachelor,76549,293098,2087689280901947313
Lela,Cappucci,Lela Cappucci,Bachelor,35406,293100,1655521912776514927
Marianne,Gupton,Marianne Gupton,Bachelor,58643,293135,-7620242734153339178
Kathrine,Shult,Kathrine Shult,Bachelor,49675,293137,50075377064701529
Dan,Sanseverino,Dan Sanseverino,Bachelor,39783,293151,-3743494818907307582
Loise,Mechanic,Loise Mechanic,Bachelor,76381,293158,-3761477116630916325
Belen,Kienle,Belen Kienle,Bachelor,60244,293206,6931336680751971069
Willow,Tosi,Willow Tosi,Bachelor,35625,293212,-7617584956575450874
Armandina,Casperson,Armandina Casperson,Bachelor,82534,293214,5613521539490489860
Dorethea,Pfannenstein,Dorethea Pfannenstein,High School or Below,20282,293222,5073842592895300479
Bernardina,Firkey,Bernardina Firkey,Bachelor,49182,293237,-2108809979028691985
Ann,Jhanson,Ann Jhanson,Bachelor,28909,293266,-7722914270461240725
Victor,Belland,Victor Belland,Bachelor,72540,293274,-8492256903199510292
Denita,Petrik,Denita Petrik,Bachelor,33738,293305,6024811413185121264
Patrick,Vargus,Patrick Vargus,Bachelor,54710,293311,-2376672941118902943
Vivan,Mattson,Vivan Mattson,Doctor,22886,293316,-8379225973570632179
Kristi,Voita,Kristi Voita,Bachelor,25805,293327,-6943880528489002352
Junko,Connerton,Junko Connerton,Bachelor,23377,293337,1231143115263156971
Jarrett,Caramanica,Jarrett Caramanica,Master,24910,293342,-5296605517946667906
Annalisa,Valido,Annalisa Valido,Bachelor,36554,293343,3722426908731467723
Tisa,Ellingson,Tisa Ellingson,Bachelor,83777,293346,2633726142835155495
Karol,Spatz,Karol Spatz,Bachelor,38795,293348,783272320877283459
Catherina,Sankar,Catherina Sankar,Bachelor,31278,293369,8299676463796468471
Herman,Sorrells,Herman Sorrells,Bachelor,95301,293370,-4397082483501696484
Lonna,Vajda,Lonna Vajda,Bachelor,26140,293398,3258572312061449917
Anika,Heare,Anika Heare,Bachelor,76157,293431,-4664300976442557043
Nelia,Tiberio,Nelia Tiberio,Bachelor,59107,293497,-4801386207379484802
Belia,Glomski,Belia Glomski,Bachelor,46061,293528,-3755257017972422870
Rosario,Perko,Rosario Perko,Doctor,22081,293579,7714498087914587239
Rubi,Ockey,Rubi Ockey,Bachelor,60942,293615,-1804249822993367435
Patricia,Naz,Patricia Naz,High School or Below,19464,293619,2420342712087747015
Shanda,Besong,Shanda Besong,Bachelor,72916,293663,5393816007488473935
Sherell,Cioppa,Sherell Cioppa,Bachelor,71560,293670,-2068509274109756570
Sammie,Heins,Sammie Heins,High School or Below,13432,293685,2381604735815241186
Elfreda,Stagman,Elfreda Stagman,Bachelor,79751,293689,8227171691021904791
Frankie,Fontus,Frankie Fontus,Bachelor,29160,293690,-3394746524945632961
Gloria,Kabigting,Gloria Kabigting,Bachelor,69668,293693,2275722302112393350
Rudy,Ferrante,Rudy Ferrante,Bachelor,41449,293707,8759741383244200231
Meda,Eakins,Meda Eakins,Bachelor,54538,293811,1474365932787849359
Bettyann,Crosland,Bettyann Crosland,Master,19651,293841,564534056763474848
Marjory,Hernandaz,Marjory Hernandaz,Bachelor,85632,293880,-4207655848650751297
Roxy,Cockerham,Roxy Cockerham,Bachelor,39428,293887,6735885546515178583
Glady,Marbley,Glady Marbley,Bachelor,45431,293937,2264338513611096338
Eleanor,Beisch,Eleanor Beisch,Bachelor,94263,293939,-8995584250322079664
Muoi,Lawal,Muoi Lawal,Bachelor,89030,294000,1517096190141235864
Lorette,Todaro,Lorette Todaro,Bachelor,35045,294005,1675483923070244555
Emmett,Shadden,Emmett Shadden,Bachelor,30916,294016,215000691997750805
Lavern,Gherman,Lavern Gherman,Bachelor,79681,294027,8182107408357222276
Zula,Litteer,Zula Litteer,Bachelor,23823,294039,-8445733738410246025
Jaime,Lawhead,Jaime Lawhead,Bachelor,50144,294048,351166135772298181
Elinor,Silfies,Elinor Silfies,Bachelor,53021,294071,2265991384134617954
Cleopatra,Luskin,Cleopatra Luskin,Bachelor,44804,294082,342902324618401035
Nada,Branine,Nada Branine,Bachelor,22814,294172,1135141415463155353
Stacey,Colletta,Stacey Colletta,Bachelor,61584,294184,5509729479046688393
Rhoda,Dukes,Rhoda Dukes,Bachelor,21542,294206,-1889075799497140793
Wan,Hinshaw,Wan Hinshaw,Bachelor,57135,294223,-2254157349378599371
Saundra,Numan,Saundra Numan,Bachelor,74720,294273,628770049362900493
Idell,Staker,Idell Staker,Bachelor,85470,294278,5216637836418538868
Bula,Benner,Bula Benner,Bachelor,23059,294279,-693962099751296304
Enoch,Bueschel,Enoch Bueschel,Bachelor,83758,294283,7168365611531275827
Aja,Favuzza,Aja Favuzza,Bachelor,91147,294320,6131880407168274085
Chantal,Stacks,Chantal Stacks,Bachelor,66676,294322,4704613704619344552
Damaris,Grass,Damaris Grass,Bachelor,61807,294334,-2838996888785181740
Julia,Windell,Julia Windell,High School or Below,14306,294374,5226588444554160103
Terri,Concilio,Terri Concilio,Bachelor,50695,294388,8014572557038451507
Jacalyn,Tranel,Jacalyn Tranel,Bachelor,49311,294399,1066634451425617401
Toya,Balthazor,Toya Balthazor,Bachelor,68906,294413,-5733150981823226239
Kendal,Steves,Kendal Steves,Bachelor,53984,294419,8648180054428560208
Maggie,Dulin,Maggie Dulin,Bachelor,52774,294435,3327832089077921398
Carolynn,Ojala,Carolynn Ojala,High School or Below,27500,294467,-5565480310454322727
Sasha,Malling,Sasha Malling,Bachelor,55270,294486,-6711019945818488640
Mistie,Dahlstedt,Mistie Dahlstedt,Bachelor,35149,294515,5206916133872646889
Patti,Allenson,Patti Allenson,Master,19614,294530,1814323481419918573
Awilda,Rosetta,Awilda Rosetta,Bachelor,88895,294580,7259227542813136382
Josette,Corporal,Josette Corporal,Bachelor,65431,294584,-1428726426801900099
Jo,Kaunisto,Jo Kaunisto,Bachelor,40113,294602,-541587171503301676
Royal,Kellison,Royal Kellison,Bachelor,49367,294634,-1064617925480398800
Brenda,Malamud,Brenda Malamud,Bachelor,39452,294636,-909500214605052121
Angelia,Hamel,Angelia Hamel,Bachelor,43543,294638,5782916658449084734
Edyth,Paree,Edyth Paree,Master,18577,294657,8186668335999929990
Aurelio,Degennaro,Aurelio Degennaro,Bachelor,20090,294674,546555523414775939
Amberly,Walterscheid,Amberly Walterscheid,Bachelor,49078,294694,4298677701148435584
Lorie,Salta,Lorie Salta,Master,25859,294700,-6450024006189402297
Librada,Caughorn,Librada Caughorn,Bachelor,98132,294705,-7133950734917401704
Serafina,Ordman,Serafina Ordman,Bachelor,88858,294717,6678169103683327755
Bethann,Catucci,Bethann Catucci,Bachelor,83771,294738,8094796767017428300
Vannessa,Ibey,Vannessa Ibey,Bachelor,65375,294806,3064654940218707973
Naomi,Micco,Naomi Micco,Bachelor,66378,294817,-6784283212847121375
Rodrick,Bahamonde,Rodrick Bahamonde,Bachelor,54668,294827,-1710376221334794462
Clemente,Ellenbogen,Clemente Ellenbogen,Bachelor,20656,294846,-1035741397444299457
Roberta,Syck,Roberta Syck,Doctor,21986,294849,-3592773133386184353
Patricia,Mckerlie,Patricia Mckerlie,High School or Below,25049,294865,-655378685043237535
Kourtney,Bevis,Kourtney Bevis,Bachelor,31354,294881,-2646562732282288086
Shad,Mbamalu,Shad Mbamalu,Bachelor,29250,294961,3048973264082989323
Loida,Absher,Loida Absher,Bachelor,46264,294982,-3416740439300244710
Gregorio,Lacourse,Gregorio Lacourse,Bachelor,53690,295043,145729630990934479
Lani,Eaton,Lani Eaton,High School or Below,27339,295046,682568305478926002
Nannette,Gurrola,Nannette Gurrola,Bachelor,29560,295053,9203375495747058379
Evelynn,Warbritton,Evelynn Warbritton,Bachelor,93606,295054,9106877313234144852
Ollie,Moldovan,Ollie Moldovan,Bachelor,60021,295057,-3097951442205542676
Joanie,Darwin,Joanie Darwin,Doctor,11417,295065,1191955704622398519
Hoa,Spriggle,Hoa Spriggle,Doctor,16181,295076,7468068298475324589
Rueben,Samuel,Rueben Samuel,High School or Below,21708,295078,-4017300486971956491
Francene,Buschman,Francene Buschman,Bachelor,91967,295094,5062917063177896175
Rufus,Marold,Rufus Marold,Doctor,17913,295107,2994341838107413991
Norma,Rotkowski,Norma Rotkowski,Bachelor,81799,295122,-2800576351941602233
Mollie,Matalka,Mollie Matalka,Bachelor,89834,295133,-3954319436539295624
Timothy,Loli,Timothy Loli,Bachelor,92801,295147,7809956913130888089
Dominque,Pechon,Dominque Pechon,Doctor,17453,295154,-324523219937166691
Catherin,Nealy,Catherin Nealy,Bachelor,58089,295161,-6349433177395099622
Silas,Pulley,Silas Pulley,Bachelor,73695,295203,-6477594076328424242
Ruthanne,Cavicchi,Ruthanne Cavicchi,Doctor,11621,295217,-1639520135994937106
Veronica,Matuke,Veronica Matuke,Bachelor,29730,295228,3549740312567409976
Lien,Lightbody,Lien Lightbody,Bachelor,29195,295302,-7223792589094056297
Floria,Zador,Floria Zador,Bachelor,62650,295310,-1825403388843902516
Shenika,Fillingim,Shenika Fillingim,Bachelor,40870,295327,8349138997546271540
Tressa,Wilcox,Tressa Wilcox,Doctor,22081,295342,-4395044195633222791
Brynn,Milliren,Brynn Milliren,Bachelor,99839,295343,-898974637086219165
Ashleigh,Nipple,Ashleigh Nipple,Bachelor,64937,295355,-5596419600833650368
Aurelia,Reckard,Aurelia Reckard,Bachelor,93246,295358,-5013791386429773909
Susann,Megraw,Susann Megraw,Bachelor,84376,295387,-2947820698868810095
Arletha,Mciltrot,Arletha Mciltrot,Bachelor,21907,295390,5012431794277156510
Neville,Matt,Neville Matt,Bachelor,20705,295392,-186475359740432478
Julianne,Landress,Julianne Landress,Bachelor,72540,295412,5361891946807104557
Pricilla,Koren,Pricilla Koren,Bachelor,84495,295465,5762379608311575529
Nisha,Abston,Nisha Abston,Bachelor,31477,295470,3226445884465096284
Saul,Polizio,Saul Polizio,Bachelor,54780,295472,7348485698346625621
Olene,Shaffer,Olene Shaffer,Bachelor,61886,295476,6387295988374647728
Echo,Larcher,Echo Larcher,Bachelor,79583,295497,1470554933518288755
Alejandrina,Alfonzo,Alejandrina Alfonzo,Bachelor,53986,295501,-2188601829416907315
Lyman,Lonabaugh,Lyman Lonabaugh,Bachelor,33747,295507,4075131480886297114
Lester,Avera,Lester Avera,Bachelor,45128,295510,-2826832824958481168
Mercedez,Carlone,Mercedez Carlone,Master,21926,295522,-361920398076204682
Pura,Kopacz,Pura Kopacz,Bachelor,87002,295609,1762613692768776231
Daryl,Colmer,Daryl Colmer,Bachelor,37640,295622,-6655928479148412039
Rigoberto,Mukherjee,Rigoberto Mukherjee,High School or Below,20072,295660,1015678402225649582
Herbert,Devine,Herbert Devine,Bachelor,86640,295678,-3929161363729573073
Carleen,Boylston,Carleen Boylston,Bachelor,31278,295680,1393698356026194617
Rosalia,Sanda,Rosalia Sanda,Bachelor,62053,295709,-5784519973195687412
Barbar,Scruggs,Barbar Scruggs,Doctor,11432,295712,-317044286732025813
Ariane,Bingert,Ariane Bingert,Bachelor,40135,295713,-8919101166169572263
Man,Rydberg,Man Rydberg,Bachelor,50577,295738,348067876098825983
Leilani,Partida,Leilani Partida,Bachelor,57074,295762,103785032401525939
Dante,Zaccagnini,Dante Zaccagnini,Doctor,23129,295795,-6780271428052224328
Kyla,Abraham,Kyla Abraham,Bachelor,60920,295841,1764197097493899828
Diana,Milnik,Diana Milnik,Bachelor,34558,295881,3109558169818106487
Louisa,Manous,Louisa Manous,Bachelor,37541,295888,-3104383225076282038
Shanel,Palardy,Shanel Palardy,Bachelor,52957,295906,3820339790546085258
Roxie,Radon,Roxie Radon,Bachelor,56718,295918,4026871016848937960
Leia,Mausser,Leia Mausser,Doctor,25259,296007,-1580162781123519216
Altagracia,Aguilera,Altagracia Aguilera,Bachelor,76797,296011,1662278383897158265
Shirlene,Floore,Shirlene Floore,Bachelor,55281,296088,6692487339632484647
Luella,Moore,Luella Moore,Bachelor,25806,296094,9073295603432359005
Melynda,Rindfleisch,Melynda Rindfleisch,Bachelor,22103,296097,-5657475867936824857
Tamara,Igler,Tamara Igler,Bachelor,70725,296104,1398994712599388573
Camellia,Macia,Camellia Macia,Doctor,14533,296141,1193416776959907490
Murray,Cough,Murray Cough,Bachelor,59230,296146,-545264940077283300
Tierra,Nigg,Tierra Nigg,Bachelor,74918,296148,-964651340374989791
Opal,Buntz,Opal Buntz,Bachelor,76516,296163,-8599728398299833638
Leontine,Eastep,Leontine Eastep,Bachelor,60970,296169,-732609849401048589
Angeline,Bretthauer,Angeline Bretthauer,Bachelor,72874,296176,2664370410128929941
Tomi,Paulik,Tomi Paulik,High School or Below,27558,296264,-1444203282988176338
Shizue,Delson,Shizue Delson,Bachelor,91810,296274,3291424837242916109
Kellie,Ronin,Kellie Ronin,Bachelor,70958,296278,-541831483358093104
