First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Ines,Lopriore,Ines Lopriore,Bachelor,46379,240194,4461151222410913949
Jacinto,Wurm,Jacinto Wurm,Bachelor,68867,240198,-7355447998771185535
Norma,Tardio,Norma Tardio,Bachelor,24213,240203,3086362035676798056
George,Buterbaugh,George Buterbaugh,Doctor,21986,240220,-7844780924277372573
Armandina,Trone,Armandina Trone,Bachelor,91393,240248,8386532262562086273
Young,Chaddock,Young Chaddock,Bachelor,42247,240253,9038617740958347399
Larhonda,Detoma,Larhonda Detoma,Bachelor,40113,240273,-3243310957529141788
Nelly,Briguglio,Nelly Briguglio,Bachelor,62566,240278,-4193585199257404988
Erlene,Horita,Erlene Horita,High School or Below,13037,240282,4915654215734345999
Chastity,Yankovitz,Chastity Yankovitz,Bachelor,46507,240299,5388851424966066054
Sanda,Dunshie,Sanda Dunshie,Bachelor,25581,240312,6461741344986747967
Reda,Pagon,Reda Pagon,Bachelor,73168,240346,1312494363696018514
Flossie,Huhtasaari,Flossie Huhtasaari,Bachelor,67840,240355,9004189422626440771
Kimberlee,Keltner,Kimberlee Keltner,Bachelor,36692,240362,5569493452717443758
Jaye,Lopardo,Jaye Lopardo,Bachelor,93818,240365,-4017605477027027522
Rubye,Wallbrown,Rubye Wallbrown,Bachelor,25805,240380,-3049770368928460625
Marti,Trinh,Marti Trinh,Bachelor,50738,240424,-8353555948847287180
Nobuko,Clinkingbeard,Nobuko Clinkingbeard,Bachelor,58580,240476,4645933693926955295
Tony,Doiel,Tony Doiel,Bachelor,76530,240483,-1495011858007216555
Gabriella,Keiger,Gabriella Keiger,Bachelor,42512,240500,3744228404707027330
Inge,Rudisail,Inge Rudisail,Doctor,18665,240548,7931244363681560474
Haywood,Mcswiggan,Haywood Mcswiggan,Bachelor,33451,240557,6189424536396871961
Josphine,Lemmonds,Josphine Lemmonds,Bachelor,43875,240582,8781134922765928932
Nathanael,Pendergraft,Nathanael Pendergraft,Bachelor,37995,240592,-7390074162384453025
Tomoko,Kitt,Tomoko Kitt,Bachelor,54483,240623,-6456888512040173151
Tabatha,Tat,Tabatha Tat,Bachelor,51643,240636,4039236754224916242
Yevette,Hanstine,Yevette Hanstine,Bachelor,45262,240650,403032351593440751
Kimbra,Markson,Kimbra Markson,Bachelor,68899,240671,5801096938056617935
Lucinda,Harcharik,Lucinda Harcharik,Bachelor,56274,240704,4392748461500396834
Jimmie,Servantes,Jimmie Servantes,Bachelor,40740,240717,-1907997711811749570
Julianna,Godown,Julianna Godown,Bachelor,45128,240719,-641516631043572249
Reyes,Keeser,Reyes Keeser,Doctor,27042,240723,7757785424306152952
Monroe,Damrow,Monroe Damrow,High School or Below,14072,240749,-7528916944409427445
Georgie,Pazderski,Georgie Pazderski,Bachelor,56617,240751,8058924719945114434
Juan,Hickory,Juan Hickory,Bachelor,61067,240754,-8786879631944741444
Sunshine,Allday,Sunshine Allday,Bachelor,20705,240760,6248216332197570964
Marlen,Delosreyes,Marlen Delosreyes,Bachelor,86946,240761,2919549847841073634
Alica,Prisoc,Alica Prisoc,Bachelor,37025,240801,-4473513157712385819
Talitha,Mckiney,Talitha Mckiney,Bachelor,31226,240842,2981987634315437719
Lekisha,Hinks,Lekisha Hinks,Bachelor,48895,240854,7931258282453553334
Summer,Figgs,Summer Figgs,Bachelor,82875,240861,205551310799058854
Willa,Dodgson,Willa Dodgson,Bachelor,30817,240863,9215771665621332501
Vinnie,Stecklair,Vinnie Stecklair,Bachelor,75121,240881,-1988634283063130372
Fermina,Roule,Fermina Roule,Bachelor,63892,240886,3012295854216029422
Nelly,Jeziorski,Nelly Jeziorski,Bachelor,88567,240910,-9171872420838673607
Kenia,Alexnder,Kenia Alexnder,Bachelor,33738,240963,3578933463904030744
Maegan,Mossbarger,Maegan Mossbarger,Bachelor,57340,240967,-3023397898563147036
See,Kins,See Kins,Bachelor,45310,240989,4578550426177322296
Chrissy,Zaccagnino,Chrissy Zaccagnino,Bachelor,37874,241003,-5636015051923051383
Sol,Marson,Sol Marson,Bachelor,46922,241034,2601939447465388337
Mack,Phoenix,Mack Phoenix,Bachelor,27444,241038,-8587607759925846822
Molly,Tetteh,Molly Tetteh,Bachelor,46900,241089,5810475733239929216
Joane,Tumolillo,Joane Tumolillo,Bachelor,22087,241101,-7034868618359950258
Kathryn,Duby,Kathryn Duby,Master,10621,241144,7082329727995634504
Sumiko,Late,Sumiko Late,Bachelor,55257,241161,-7824129541164273037
Jeanette,Youmon,Jeanette Youmon,Bachelor,88430,241165,-8273846013055587320
Johnson,Gutenson,Johnson Gutenson,Bachelor,57135,241167,7775588560221613280
Torri,Roppolo,Torri Roppolo,Bachelor,86122,241212,8474778984227914060
Tennie,Grando,Tennie Grando,Bachelor,33043,241217,-1506262272536177968
Georgette,Mekonis,Georgette Mekonis,Bachelor,85058,241221,-2583010765251917765
Van,Cipolone,Van Cipolone,Bachelor,74915,241294,-6413118079679687598
Jeramy,Bewig,Jeramy Bewig,Bachelor,36225,241326,2527928555144675181
Shanon,Marceau,Shanon Marceau,Doctor,23827,241333,-317060042734556490
Colin,Sneller,Colin Sneller,Bachelor,37937,241354,-6834754492843580968
Patti,Culverhouse,Patti Culverhouse,Bachelor,56233,241361,416702217720222967
Alishia,Fuhr,Alishia Fuhr,Bachelor,95854,241374,-3725842528083627039
Nicki,Hor,Nicki Hor,Bachelor,24825,241398,7297152321495867863
Skye,Richmann,Skye Richmann,Doctor,22732,241421,5044355189093039798
Sydney,Worthen,Sydney Worthen,Bachelor,88997,241436,5050392913754290437
Zofia,Duraku,Zofia Duraku,Bachelor,92296,241446,4795204071925399833
Rosalyn,Viteri,Rosalyn Viteri,Master,15630,241448,7024069655189369948
Dorinda,Towlson,Dorinda Towlson,Bachelor,40046,241454,5067620355560536834
Tonya,Brintnall,Tonya Brintnall,Doctor,26721,241455,6582112388586382988
Nellie,Holroyd,Nellie Holroyd,Bachelor,61200,241486,-3168950483565839173
Reid,Smithmyer,Reid Smithmyer,Bachelor,56263,241493,4440953529154536155
Cristi,Weinrich,Cristi Weinrich,Bachelor,81367,241495,1476091898857504779
Gaston,Norfolk,Gaston Norfolk,Bachelor,98713,241537,-4186349071291264499
Wilhelmina,Wallaker,Wilhelmina Wallaker,Bachelor,47306,241564,8054619770204351331
Letitia,Warmka,Letitia Warmka,Bachelor,36354,241572,543483295914113379
Shery,Dawsey,Shery Dawsey,Bachelor,47170,241581,-8970276362915370001
Joshua,Dickie,Joshua Dickie,Bachelor,95351,241621,5847501342493849061
Benita,Vincente,Benita Vincente,Bachelor,83846,241641,3415718827456580368
Paul,Petch,Paul Petch,Bachelor,58480,241675,-2922935503563759768
Lizabeth,Sayco,Lizabeth Sayco,Bachelor,24804,241677,5251893525180926365
Rae,Holtzlander,Rae Holtzlander,High School or Below,14906,241688,7139732621027593000
Ping,Persall,Ping Persall,Doctor,19864,241693,5298875285885916908
Afton,Hommerding,Afton Hommerding,Bachelor,99816,241700,2329965498192646791
Roxann,Fasching,Roxann Fasching,Bachelor,57449,241705,-9034237858750090189
Tam,Bensley,Tam Bensley,High School or Below,15616,241712,5791892546935169230
Sommer,Lagatella,Sommer Lagatella,Bachelor,51397,241714,5469106655344778293
Damaris,Blevins,Damaris Blevins,Bachelor,83140,241753,-1331219858650710117
Regine,Legarreta,Regine Legarreta,Bachelor,61486,241762,-8851130150386492263
Joya,Rankin,Joya Rankin,Bachelor,71460,241803,6391807683640833259
Lang,Katzman,Lang Katzman,Bachelor,56788,241849,-7737089605981193435
Afton,Lilien,Afton Lilien,Bachelor,98623,241854,-3289907461380131209
Branden,Schaffner,Branden Schaffner,Bachelor,24204,241882,-6776362945998632168
Syreeta,Haisten,Syreeta Haisten,Bachelor,37384,241908,-6649256094451798460
Raymonde,Faragoza,Raymonde Faragoza,Bachelor,25632,241911,7026920103953874590
Millicent,Pahler,Millicent Pahler,Bachelor,93485,241931,4517806441155076922
Carmelo,Steensland,Carmelo Steensland,Bachelor,50320,241969,8688703856437405842
Sam,Lais,Sam Lais,Bachelor,31727,241990,3951428487428688628
Jessika,Enderlin,Jessika Enderlin,Doctor,22350,242014,5312714646623783024
Carri,Kopinski,Carri Kopinski,Bachelor,83221,242022,2709445863087901557
Patty,Ainsley,Patty Ainsley,Bachelor,48473,242028,-2654126191017540403
Caridad,Kumm,Caridad Kumm,Bachelor,20532,242034,4325936804956917491
Yadira,Lasseson,Yadira Lasseson,Bachelor,35596,242042,7506278695453729178
Prince,Melder,Prince Melder,Bachelor,31964,242052,819166043465191233
Stephanie,Hennick,Stephanie Hennick,Bachelor,37455,242082,2112683253696572179
Madie,Thurn,Madie Thurn,Bachelor,30514,242142,-5848070740459565535
Karry,Montie,Karry Montie,Bachelor,64640,242145,4566722260649359725
Patria,Willhelm,Patria Willhelm,Doctor,29295,242160,7100332747588874056
Kyoko,Garufi,Kyoko Garufi,Bachelor,71391,242170,9164100858651169553
Marvis,Sewer,Marvis Sewer,Bachelor,40870,242193,7140001621687309747
Anastasia,Cariaso,Anastasia Cariaso,Master,27972,242203,-4270794920415875446
Deloras,Naugler,Deloras Naugler,Bachelor,67352,242244,-8998641698773425830
Patti,Esslinger,Patti Esslinger,Bachelor,69819,242288,1065517208818707845
Pat,Capitani,Pat Capitani,Bachelor,75203,242304,7895440803783211361
Julie,Burnham,Julie Burnham,Bachelor,64367,242305,-644828447916128882
Matt,Anello,Matt Anello,Master,28992,242306,-1875716772167973170
Doria,Unnold,Doria Unnold,Bachelor,60607,242332,-1756026408728037995
Nan,Kuiz,Nan Kuiz,Bachelor,28447,242348,-5697727612427693372
Audry,Hauersperger,Audry Hauersperger,Bachelor,34990,242359,4242490809761149470
Ione,Konik,Ione Konik,Doctor,25539,242387,1027243147155963311
Connie,Balling,Connie Balling,Bachelor,93308,242418,3489684106144001828
Terina,Grosskreutz,Terina Grosskreutz,Bachelor,50864,242465,7724580432237928205
Holley,Magnus,Holley Magnus,Bachelor,31504,242512,-706068932074785917
Dortha,Delucas,Dortha Delucas,Bachelor,54833,242530,6838291888098078940
Darline,Kreischer,Darline Kreischer,Doctor,18375,242546,-4469734511551968504
Caryn,Kakimoto,Caryn Kakimoto,Bachelor,36692,242580,7087439184541833164
Joya,Myint,Joya Myint,Bachelor,50809,242604,5984774687794799006
Michaele,Gellert,Michaele Gellert,Bachelor,31421,242637,6610028127073032734
Goldie,Stoermer,Goldie Stoermer,High School or Below,26307,242642,-7192931187413972269
Sudie,Nian,Sudie Nian,Bachelor,77411,242660,-875161006531260997
Lilliam,Rench,Lilliam Rench,Bachelor,37057,242687,-1044937131809999738
Cherryl,Bunk,Cherryl Bunk,Bachelor,40153,242719,6019919142521739030
Ardelia,Aguayo,Ardelia Aguayo,Bachelor,68423,242756,-61758025416888916
Kandace,Steinhart,Kandace Steinhart,Bachelor,89030,242767,-7054727269631137856
Bernie,Gadway,Bernie Gadway,Bachelor,47888,242779,8265152259618258489
Jamey,Skane,Jamey Skane,Bachelor,36631,242795,6214184670864476521
Mckinley,Aoki,Mckinley Aoki,Doctor,22081,242803,-1142066790406468043
Jc,Hamon,Jc Hamon,Bachelor,97024,242812,-6352540645262064013
Mitzi,Hieber,Mitzi Hieber,Bachelor,57506,242838,-5992999085109852408
Aja,Hadson,Aja Hadson,Bachelor,75217,242839,6823377445248802834
Mitsue,Klocke,Mitsue Klocke,Bachelor,79453,242840,-3072624538475023573
Weldon,Leavell,Weldon Leavell,Bachelor,61200,242844,-7435808403133980740
Shemika,Wilks,Shemika Wilks,Bachelor,62053,242917,-1004523412209454123
Merrill,Albright,Merrill Albright,Bachelor,70410,242944,7590071394762221139
Jerrod,Struiksma,Jerrod Struiksma,Bachelor,55478,242980,6883686267113266470
Broderick,Waisanen,Broderick Waisanen,Bachelor,25632,242999,-6477919745276358070
Jeannetta,Engelstad,Jeannetta Engelstad,Doctor,11904,243001,2708190314039471845
Brittani,Hine,Brittani Hine,Bachelor,25860,243009,259098353962893209
Verdie,Opara,Verdie Opara,Bachelor,95697,243013,-1182828202840797048
Petra,Faull,Petra Faull,Bachelor,64706,243024,352383158407573089
Humberto,Dils,Humberto Dils,Bachelor,89797,243040,7077401768731984459
Estell,Schiltz,Estell Schiltz,Bachelor,35855,243048,-1507250609261692009
Tory,Osen,Tory Osen,Bachelor,48139,243049,-4761116737335390060
Brinda,Korthauer,Brinda Korthauer,Bachelor,62773,243061,1014370498433811067
Margarete,Ulsamer,Margarete Ulsamer,Bachelor,99761,243065,-8866153181564893300
Bari,Frumkin,Bari Frumkin,Bachelor,29194,243069,3026480848202970625
Eliseo,Starrs,Eliseo Starrs,Doctor,12688,243070,5928492139542305550
Beckie,Robley,Beckie Robley,High School or Below,19948,243078,-1966241413227600553
Winnifred,Debrito,Winnifred Debrito,Bachelor,94903,243108,-8647111161250219318
Mai,Eggers,Mai Eggers,Bachelor,67890,243153,6332293315298387663
Loreta,Calise,Loreta Calise,Master,18608,243191,-1969913710286006354
Elouise,Cuti,Elouise Cuti,Bachelor,37260,243204,-5781532879952750303
Yoko,Lareau,Yoko Lareau,Bachelor,33104,243220,-852425766710680033
Opal,Riveras,Opal Riveras,Bachelor,70908,243272,-5148835355065469608
Betsey,Salis,Betsey Salis,Bachelor,97298,243273,-200579868412178907
Delphia,Weil,Delphia Weil,Bachelor,73847,243286,2248734210335259156
Celina,Skibicki,Celina Skibicki,Bachelor,45794,243294,-210540112031872621
Ella,Allbright,Ella Allbright,Bachelor,99845,243326,-5604450525142274542
Angelic,Segers,Angelic Segers,Bachelor,50843,243376,3719853131739376135
Tonette,Reddekopp,Tonette Reddekopp,Bachelor,59207,243418,5546515350749159088
Torri,Tscrious,Torri Tscrious,Bachelor,99517,243419,-7555395859132329987
Cornell,Chears,Cornell Chears,Bachelor,67197,243421,-381510363681841168
Jarrod,Cowart,Jarrod Cowart,Bachelor,61367,243447,-7202685585661823500
Shantae,Mcenany,Shantae Mcenany,Bachelor,38736,243455,2270377341549664142
Kris,Mccollin,Kris Mccollin,Bachelor,41126,243483,1116300320719798524
Jon,Vorkink,Jon Vorkink,Bachelor,74142,243488,7116957010765363046
Denita,Elke,Denita Elke,Bachelor,29098,243489,6320797262440392437
Marquerite,Dohan,Marquerite Dohan,Bachelor,88059,243500,2291640003627161044
Lolita,Kie,Lolita Kie,Bachelor,88126,243505,5392857530150750349
Jaymie,Falley,Jaymie Falley,Master,25859,243537,-6312658768133494386
Hilton,Zrimsek,Hilton Zrimsek,Bachelor,61040,243564,1938288814966009159
Marion,Vreugdenhil,Marion Vreugdenhil,Bachelor,94041,243574,-3234957665515334524
Santa,Flug,Santa Flug,Bachelor,85609,243641,-8086836099095958195
Rozella,Bozelle,Rozella Bozelle,Doctor,27398,243642,-3856058761254885339
Samara,Vanderzanden,Samara Vanderzanden,Bachelor,29834,243686,-8692612346277879130
Travis,Ourth,Travis Ourth,Bachelor,32303,243689,5876895755310417483
Jc,Banning,Jc Banning,Bachelor,72845,243696,-1132247354912014694
Doretha,Locastro,Doretha Locastro,Bachelor,48328,243714,5243046707737514901
Numbers,Kuckens,Numbers Kuckens,Master,20993,243724,7077397573630959018
Michelle,Rossetto,Michelle Rossetto,Bachelor,57693,243726,-2431298927704412387
Kaylene,Robertello,Kaylene Robertello,High School or Below,13129,243734,-4283910159377965575
Denese,Kinser,Denese Kinser,Bachelor,84302,243741,6893663169975677169
Estrella,Breslawski,Estrella Breslawski,Bachelor,23791,243751,1826282068541847339
Evelina,Malcom,Evelina Malcom,Bachelor,36094,243758,1232553320069304984
Angelika,Silvertooth,Angelika Silvertooth,Bachelor,30752,243824,8780497339852628549
Robyn,Heimbaugh,Robyn Heimbaugh,Bachelor,96917,243875,6020945884592693333
Roseann,Guntert,Roseann Guntert,Bachelor,62113,243886,7551981779521562637
Jamar,Krysiak,Jamar Krysiak,Bachelor,74918,243893,-7797491933328328534
Shameka,Kellstrom,Shameka Kellstrom,Bachelor,30324,243898,-879766824648034666
Mariela,Gravis,Mariela Gravis,Bachelor,68423,243954,-5468962697678413206
Susanna,Nickolich,Susanna Nickolich,Bachelor,29195,243961,-1125242768742190469
Valentine,Fullwiler,Valentine Fullwiler,High School or Below,22981,243965,-6387262323513353705
Emeline,Peinado,Emeline Peinado,Bachelor,63762,244001,-6412717608535387733
Velva,Lobner,Velva Lobner,Bachelor,77846,244032,3258529155433418384
Clotilde,Yoseph,Clotilde Yoseph,Bachelor,34990,244034,2879353964272133959
Shanelle,Orlikowski,Shanelle Orlikowski,Doctor,11885,244039,-4071040611872031029
Marc,Nemets,Marc Nemets,Master,26802,244126,6358213085993835270
Christal,Reznick,Christal Reznick,Bachelor,32555,244132,5095448926687573976
Slyvia,Camino,Slyvia Camino,Bachelor,93872,244148,3855254952498652789
Jeanetta,Mordhorst,Jeanetta Mordhorst,Bachelor,68931,244203,1712630053207976579
Stacey,Mansanares,Stacey Mansanares,Bachelor,80580,244206,9166704673370284372
Renato,Giesen,Renato Giesen,Bachelor,39049,244212,6138738203268202512
Omar,Bolus,Omar Bolus,Bachelor,72878,244215,-1880998188338461714
Kelley,Casbarro,Kelley Casbarro,Bachelor,37970,244261,2380421476153100162
Shirlee,Felgenhauer,Shirlee Felgenhauer,Bachelor,34337,244281,6124433421821446953
Stasia,Galbavy,Stasia Galbavy,Bachelor,40964,244289,1574619954691673627
Ching,Musel,Ching Musel,High School or Below,16244,244296,-4672012309568782652
Sidney,Melley,Sidney Melley,Bachelor,54950,244308,2066661083355709639
Maryann,Trojahn,Maryann Trojahn,Master,14030,244339,4941206862415560807
Cara,Fehringer,Cara Fehringer,High School or Below,17449,244367,-7856023497254518589
Dixie,Cathie,Dixie Cathie,Bachelor,27179,244392,630502617873398823
Cornelius,Commendatore,Cornelius Commendatore,Bachelor,37910,244406,-6174782503996044228
Javier,Muscolino,Javier Muscolino,Bachelor,45225,244414,-8343010177192155094
Willis,Villela,Willis Villela,Bachelor,92606,244475,4957621404596739228
Melissa,Perruzzi,Melissa Perruzzi,Bachelor,26320,244498,3222568532160289512
Karlyn,Shuemaker,Karlyn Shuemaker,Bachelor,65473,244499,4420602983524035200
Keely,Rhorer,Keely Rhorer,Bachelor,46072,244502,-1568757215508386831
Suk,Decos,Suk Decos,Bachelor,44342,244503,-2891108079198554506
Refugio,Mahurin,Refugio Mahurin,Bachelor,72845,244519,-3201562094436444088
Santo,Karow,Santo Karow,Bachelor,73339,244527,-4818185251627100817
Yuonne,Lasyone,Yuonne Lasyone,Bachelor,27048,244532,6177807189913074168
Deandra,Rosenhagen,Deandra Rosenhagen,High School or Below,26991,244593,-4897610889182860139
Julia,Crounse,Julia Crounse,High School or Below,17101,244595,-6432761503156231799
Wilber,Balson,Wilber Balson,Bachelor,44379,244611,3764436736336508154
Connie,Wilm,Connie Wilm,Bachelor,25806,244613,-4308932736624033373
Bulah,Dillin,Bulah Dillin,Bachelor,31930,244626,5499752269366964541
Dedra,Deremiah,Dedra Deremiah,High School or Below,13908,244652,-853329871358407961
Adeline,Lischak,Adeline Lischak,Bachelor,45971,244676,5998400198452124981
Richard,Steed,Richard Steed,Bachelor,31056,244701,-7644215325658912747
Morton,Hutchison,Morton Hutchison,Bachelor,66839,244703,8552430131939376758
Tonisha,Callander,Tonisha Callander,Bachelor,31115,244721,-3980691334293433771
Larry,Tippen,Larry Tippen,Bachelor,30595,244734,-6118189145244233683
Rosalva,Binkerd,Rosalva Binkerd,Bachelor,64127,244749,8751473144454467566
Marilou,Ideue,Marilou Ideue,Bachelor,56598,244764,-3996233744629163609
Barrett,Jacquem,Barrett Jacquem,High School or Below,20354,244787,-1801874258248682977
Brant,Tarallo,Brant Tarallo,Bachelor,51991,244788,-1839422621884015068
Aletha,Jorstad,Aletha Jorstad,Bachelor,48328,244801,-5670575782323452253
Karl,Solesbee,Karl Solesbee,Doctor,23202,244864,-6529904434274175116
Eddy,Ruller,Eddy Ruller,Bachelor,41186,244865,3497694971289939855
Marcene,Smartt,Marcene Smartt,Bachelor,95340,244895,-5389032780419786644
Beverley,Mcclenahan,Beverley Mcclenahan,Bachelor,72960,244925,-1182781770048758293
Lorina,Piroso,Lorina Piroso,High School or Below,22944,244928,-3177466368647530071
Buena,Sukovaty,Buena Sukovaty,Bachelor,72608,244945,-4196322079552365329
Audria,Polowy,Audria Polowy,Bachelor,95815,244955,-8331109446894998135
Roselyn,Tramble,Roselyn Tramble,Doctor,19112,244958,8493787849342067412
Luba,Kolbusz,Luba Kolbusz,Bachelor,37995,244976,6256529747252648089
Cinda,Stormes,Cinda Stormes,Bachelor,78494,244981,5508188011532326101
Jan,Rusley,Jan Rusley,Doctor,10860,244985,1013458857409958775
Anna,Givens,Anna Givens,Bachelor,38874,244992,-3101065163499208159
Inge,Kinter,Inge Kinter,Doctor,25503,244996,-4796393127239824190
Leonila,Stinespring,Leonila Stinespring,Bachelor,28108,244997,9159473600269335511
Jerrie,Eastmond,Jerrie Eastmond,Bachelor,26441,245005,7912758543844674082
Chance,Esteen,Chance Esteen,Bachelor,48567,245017,3352334305894193650
Weldon,Farin,Weldon Farin,Bachelor,54695,245035,-5495780848842250736
